extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
2994	29729180	1435-93	ciprofloxacin	ciprofloxacin	1280.25975	ERS2213324,SAMEA104602042	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	<=	0.5	INCORRECT
2995	29729180	1435-93	daptomycin	daptomycin	1280.25975	ERS2213324,SAMEA104602042	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
2996	29729180	1435-93	trimethoprim	trimethoprim	1280.25975	ERS2213324,SAMEA104602042	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3001	29729180	1444-05	oxacillin	oxacillin	1280.25977	ERS2213325,SAMEA104602043	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3005	29729180	1444-05	gentamicin	gentamicin	1280.25977	ERS2213325,SAMEA104602043	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3007	29729180	1444-05	tetracycline	tetracycline	1280.25977	ERS2213325,SAMEA104602043	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3010	29729180	1444-05	ciprofloxacin	ciprofloxacin	1280.25977	ERS2213325,SAMEA104602043	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3011	29729180	1444-05	daptomycin	daptomycin	1280.25977	ERS2213325,SAMEA104602043	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3017	29729180	1445-10	oxacillin	oxacillin	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3021	29729180	1445-10	gentamicin	gentamicin	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3023	29729180	1445-10	tetracycline	tetracycline	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3024	29729180	1445-10	vancomycin	vancomycin	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3026	29729180	1445-10	ciprofloxacin	ciprofloxacin	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3027	29729180	1445-10	daptomycin	daptomycin	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3028	29729180	1445-10	trimethoprim	trimethoprim	1280.25976	ERS2213326,SAMEA104602044	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3033	29729180	1446-13	oxacillin	oxacillin	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3037	29729180	1446-13	gentamicin	gentamicin	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3039	29729180	1446-13	tetracycline	tetracycline	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3040	29729180	1446-13	vancomycin	vancomycin	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3042	29729180	1446-13	ciprofloxacin	ciprofloxacin	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3043	29729180	1446-13	daptomycin	daptomycin	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3044	29729180	1446-13	trimethoprim	trimethoprim	1280.25978	ERS2213327,SAMEA104602045	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3049	29729180	1447-14	oxacillin	oxacillin	1280.25979	ERS2213328,SAMEA104602046	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3053	29729180	1447-14	gentamicin	gentamicin	1280.25979	ERS2213328,SAMEA104602046	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3055	29729180	1447-14	tetracycline	tetracycline	1280.25979	ERS2213328,SAMEA104602046	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3058	29729180	1447-14	ciprofloxacin	ciprofloxacin	1280.25979	ERS2213328,SAMEA104602046	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3059	29729180	1447-14	daptomycin	daptomycin	1280.25979	ERS2213328,SAMEA104602046	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3065	29729180	1462-18	oxacillin	oxacillin	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3069	29729180	1462-18	gentamicin	gentamicin	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3071	29729180	1462-18	tetracycline	tetracycline	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3072	29729180	1462-18	vancomycin	vancomycin	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3074	29729180	1462-18	ciprofloxacin	ciprofloxacin	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3075	29729180	1462-18	daptomycin	daptomycin	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3076	29729180	1462-18	trimethoprim	trimethoprim	1280.25980	ERS2213329,SAMEA104602047	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3081	29729180	1462-40	oxacillin	oxacillin	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3085	29729180	1462-40	gentamicin	gentamicin	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3087	29729180	1462-40	tetracycline	tetracycline	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3088	29729180	1462-40	vancomycin	vancomycin	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3090	29729180	1462-40	ciprofloxacin	ciprofloxacin	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3091	29729180	1462-40	daptomycin	daptomycin	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3092	29729180	1462-40	trimethoprim	trimethoprim	1280.25981	ERS2213330,SAMEA104602048	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3097	29729180	1464-27	oxacillin	oxacillin	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3101	29729180	1464-27	gentamicin	gentamicin	1280.25982	ERS2213331,SAMEA104602049	MATCHED	R	R	Susceptible	S	INCORRECT	>=	16	>=	16	<=	0.5	INCORRECT
3103	29729180	1464-27	tetracycline	tetracycline	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Resistant	R	INCORRECT	<=	2	<=	2	>=	16	INCORRECT
3104	29729180	1464-27	vancomycin	vancomycin	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3106	29729180	1464-27	ciprofloxacin	ciprofloxacin	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3107	29729180	1464-27	daptomycin	daptomycin	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3108	29729180	1464-27	trimethoprim	trimethoprim	1280.25982	ERS2213331,SAMEA104602049	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3113	29729180	1469-29	oxacillin	oxacillin	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3117	29729180	1469-29	gentamicin	gentamicin	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3119	29729180	1469-29	tetracycline	tetracycline	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3120	29729180	1469-29	vancomycin	vancomycin	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3122	29729180	1469-29	ciprofloxacin	ciprofloxacin	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3123	29729180	1469-29	daptomycin	daptomycin	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3124	29729180	1469-29	trimethoprim	trimethoprim	1280.25983	ERS2213332,SAMEA104602050	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3129	29729180	1470-31	oxacillin	oxacillin	1280.25984	ERS2213333,SAMEA104602051	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3133	29729180	1470-31	gentamicin	gentamicin	1280.25984	ERS2213333,SAMEA104602051	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3135	29729180	1470-31	tetracycline	tetracycline	1280.25984	ERS2213333,SAMEA104602051	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3138	29729180	1470-31	ciprofloxacin	ciprofloxacin	1280.25984	ERS2213333,SAMEA104602051	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	<=	0.5	INCORRECT
3139	29729180	1470-31	daptomycin	daptomycin	1280.25984	ERS2213333,SAMEA104602051	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3145	29729180	1473-33	oxacillin	oxacillin	1280.25989	ERS2213334,SAMEA104602052	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3149	29729180	1473-33	gentamicin	gentamicin	1280.25989	ERS2213334,SAMEA104602052	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3151	29729180	1473-33	tetracycline	tetracycline	1280.25989	ERS2213334,SAMEA104602052	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3154	29729180	1473-33	ciprofloxacin	ciprofloxacin	1280.25989	ERS2213334,SAMEA104602052	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	<=	0.5	INCORRECT
3155	29729180	1473-33	daptomycin	daptomycin	1280.25989	ERS2213334,SAMEA104602052	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3161	29729180	1473-42	oxacillin	oxacillin	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3165	29729180	1473-42	gentamicin	gentamicin	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3167	29729180	1473-42	tetracycline	tetracycline	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3168	29729180	1473-42	vancomycin	vancomycin	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3170	29729180	1473-42	ciprofloxacin	ciprofloxacin	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3171	29729180	1473-42	daptomycin	daptomycin	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3172	29729180	1473-42	trimethoprim	trimethoprim	1280.25986	ERS2213335,SAMEA104602053	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3177	29729180	1474-43	oxacillin	oxacillin	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3181	29729180	1474-43	gentamicin	gentamicin	1280.25988	ERS2213336,SAMEA104602054	MATCHED	R	R	Susceptible	S	INCORRECT	>=	16	>=	16	<=	0.5	INCORRECT
3183	29729180	1474-43	tetracycline	tetracycline	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Resistant	R	INCORRECT	<=	2	<=	2	>=	16	INCORRECT
3184	29729180	1474-43	vancomycin	vancomycin	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3186	29729180	1474-43	ciprofloxacin	ciprofloxacin	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3187	29729180	1474-43	daptomycin	daptomycin	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3188	29729180	1474-43	trimethoprim	trimethoprim	1280.25988	ERS2213336,SAMEA104602054	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3193	29729180	1480-35	oxacillin	oxacillin	1280.25987	ERS2213337,SAMEA104602055	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3197	29729180	1480-35	gentamicin	gentamicin	1280.25987	ERS2213337,SAMEA104602055	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3199	29729180	1480-35	tetracycline	tetracycline	1280.25987	ERS2213337,SAMEA104602055	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3202	29729180	1480-35	ciprofloxacin	ciprofloxacin	1280.25987	ERS2213337,SAMEA104602055	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3203	29729180	1480-35	daptomycin	daptomycin	1280.25987	ERS2213337,SAMEA104602055	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3209	29729180	1494-45	oxacillin	oxacillin	1280.25985	ERS2213338,SAMEA104602056	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3213	29729180	1494-45	gentamicin	gentamicin	1280.25985	ERS2213338,SAMEA104602056	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3215	29729180	1494-45	tetracycline	tetracycline	1280.25985	ERS2213338,SAMEA104602056	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3218	29729180	1494-45	ciprofloxacin	ciprofloxacin	1280.25985	ERS2213338,SAMEA104602056	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3219	29729180	1494-45	daptomycin	daptomycin	1280.25985	ERS2213338,SAMEA104602056	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3225	29729180	1505-49	oxacillin	oxacillin	1280.25990	ERS2213339,SAMEA104602057	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3229	29729180	1505-49	gentamicin	gentamicin	1280.25990	ERS2213339,SAMEA104602057	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3231	29729180	1505-49	tetracycline	tetracycline	1280.25990	ERS2213339,SAMEA104602057	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3234	29729180	1505-49	ciprofloxacin	ciprofloxacin	1280.25990	ERS2213339,SAMEA104602057	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.12	<=	0.12	<=	0.5	INCORRECT
3235	29729180	1505-49	daptomycin	daptomycin	1280.25990	ERS2213339,SAMEA104602057	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.12	INCORRECT
3241	29729180	1511-54	oxacillin	oxacillin	1280.25991	ERS2213340,SAMEA104602058	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3245	29729180	1511-54	gentamicin	gentamicin	1280.25991	ERS2213340,SAMEA104602058	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3247	29729180	1511-54	tetracycline	tetracycline	1280.25991	ERS2213340,SAMEA104602058	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3250	29729180	1511-54	ciprofloxacin	ciprofloxacin	1280.25991	ERS2213340,SAMEA104602058	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3251	29729180	1511-54	daptomycin	daptomycin	1280.25991	ERS2213340,SAMEA104602058	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3257	29729180	1512-56	oxacillin	oxacillin	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.25	INCORRECT
3261	29729180	1512-56	gentamicin	gentamicin	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3263	29729180	1512-56	tetracycline	tetracycline	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3264	29729180	1512-56	vancomycin	vancomycin	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3266	29729180	1512-56	ciprofloxacin	ciprofloxacin	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3267	29729180	1512-56	daptomycin	daptomycin	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3268	29729180	1512-56	trimethoprim	trimethoprim	1280.25992	ERS2213341,SAMEA104602059	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3273	29729180	1517-60	oxacillin	oxacillin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3277	29729180	1517-60	gentamicin	gentamicin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3279	29729180	1517-60	tetracycline	tetracycline	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3280	29729180	1517-60	vancomycin	vancomycin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
3282	29729180	1517-60	ciprofloxacin	ciprofloxacin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	<=	0.5	INCORRECT
3283	29729180	1517-60	daptomycin	daptomycin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.25	INCORRECT
3284	29729180	1517-60	trimethoprim	trimethoprim	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	<=	0.5	INCORRECT
3289	29729180	1519-62	oxacillin	oxacillin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	0.5	INCORRECT
3293	29729180	1519-62	gentamicin	gentamicin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	0.5	INCORRECT
3295	29729180	1519-62	tetracycline	tetracycline	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	1	INCORRECT
3296	29729180	1519-62	vancomycin	vancomycin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	=	1	INCORRECT
