extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
27	34589061	DAR5153	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
28	34589061	237_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
29	34589061	8400	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
30	34589061	643_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
31	34589061	DAR1301	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
32	34589061	SNUC 2569	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
33	34589061	I4	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
34	34589061	NIH05003	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
35	34589061	LRKNS014	linezolid	linezolid			NO_GENOME_MATCH	R	R			NOT_EVALUATED							NOT_EVALUATED
36	34589061	KED12	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
37	34589061	M25	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
38	34589061	SNUC 75	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
39	34589061	VCU050	linezolid	linezolid	904322.3	GCA_000627055,GCA_000627055.1,GCF_000627055,GCF_000627055.1,JHQC00000000,SAMN00116878	MATCHED	S	S			NO_GT_DRUG							NO_GT_DRUG
40	34589061	M01	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
41	34589061	AU12-03	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
42	34589061	1311_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
43	34589061	0123W_32_35	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
44	34589061	ABKWQ	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
45	34589061	E13A	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
46	34589061	73_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
47	34589061	917_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
48	34589061	161_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
49	34589061	818_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
50	34589061	314_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
51	34589061	M22	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
52	34589061	677_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
53	34589061	248_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
54	34589061	VCU127	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
55	34589061	SNUC 2538	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
56	34589061	ICE173	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
57	34589061	1457	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
58	34589061	ENVL300	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
59	34589061	I6	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
60	34589061	1306.rep1_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
61	34589061	AU21	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
62	34589061	ICE146	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
63	34589061	1144_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
64	34589061	VCU036	linezolid	linezolid	904318.3	GCA_000697905,GCA_000697905.1,GCF_000697905,GCF_000697905.1,JHUA00000000,SAMN00138235	MATCHED	S	S			NO_GT_DRUG							NO_GT_DRUG
65	34589061	0514Y_32_9	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
66	34589061	154_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
67	34589061	DAR1172	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
68	34589061	VCU125	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
69	34589061	1306.rep2_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
70	34589061	1296_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
71	34589061	1289_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
72	34589061	LRKNS077	linezolid	linezolid			NO_GENOME_MATCH	R	R			NOT_EVALUATED							NOT_EVALUATED
73	34589061	AU24	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
74	34589061	VCU123	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
75	34589061	PEI-B-P-06	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
76	34589061	134_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
77	34589061	VCU028	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
78	34589061	SNUC 258	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
79	34589061	VCU117	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
80	34589061	SCH-13	linezolid	linezolid	1282.2270	GCA_002750015,GCA_002750015.1,GCF_002750015,GCF_002750015.1,SAMN07839766	MATCHED	S	S			NO_GT_VALUE					=	28	MISSING_EXTRACTION
81	34589061	971_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
82	34589061	VCU037	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
83	34589061	VCU126	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
84	34589061	ICE25	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
85	34589061	1115_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
86	34589061	236_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
87	34589061	849_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
88	34589061	1097_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
89	34589061	654_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
90	34589061	ENVL_032	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
91	34589061	NCTC 11047	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
92	34589061	Mt1p16	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
93	34589061	I6	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
94	34589061	393_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
95	34589061	I6	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
96	34589061	899_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
97	34589061	246_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
98	34589061	838_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
99	34589061	196_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
100	34589061	655_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
101	34589061	NIHLM070	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
102	34589061	AHKF08	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
103	34589061	AEEG06	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
104	34589061	125_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
105	34589061	402_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
106	34589061	M04	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
107	34589061	ATCC 14990	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
108	34589061	ENVH350	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
109	34589061	SAM-3	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
110	34589061	C3	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
111	34589061	644_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
112	34589061	NIHLM018	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
113	34589061	919_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
114	34589061	SNUC 2400	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
115	34589061	ALKB06	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
116	34589061	Bt1p3	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
117	34589061	VCU057	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
118	34589061	NIHLM049	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
119	34589061	972_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
120	34589061	MCO7	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
121	34589061	ZSC	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
122	34589061	920_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
123	34589061	947_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
124	34589061	946_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
125	34589061	VCU045	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
126	34589061	SNUC 29	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
127	34589061	ESP40	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
128	34589061	504_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
129	34589061	SCH-12	linezolid	linezolid	1282.2274	GCA_002750115,GCA_002750115.1,GCF_002750115,GCF_002750115.1,SAMN07839765	MATCHED	S	S			NO_GT_VALUE					=	27	MISSING_EXTRACTION
130	34589061	1067_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
131	34589061	Y24	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
132	34589061	DAR4892	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
133	34589061	DAR5982	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
134	34589061	597_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
135	34589061	A1KF08	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
136	34589061	ST14	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
137	34589061	SCH-11	linezolid	linezolid	1282.2275	GCA_002750095,GCA_002750095.1,GCF_002750095,GCF_002750095.1,SAMN07839764	MATCHED	S	S			NO_GT_VALUE					=	30	MISSING_EXTRACTION
138	34589061	1284_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
139	34589061	NIH05005	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
140	34589061	1029_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
141	34589061	SNUC 291	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
142	34589061	NIHLM021	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
143	34589061	NIHLM088	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
144	34589061	MIT 14-1777-C6	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
145	34589061	ENVH113	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
146	34589061	NIH04003	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
147	34589061	ICE181	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
148	34589061	1321_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
149	34589061	312_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
150	34589061	LRKNS057	linezolid	linezolid			NO_GENOME_MATCH	R	R			NOT_EVALUATED							NOT_EVALUATED
151	34589061	705_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
152	34589061	1142_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
153	34589061	LRKNS062	linezolid	linezolid			NO_GENOME_MATCH	R	R			NOT_EVALUATED							NOT_EVALUATED
154	34589061	590_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
155	34589061	VCU111	linezolid	linezolid	904331.3	GCA_000697805,GCA_000697805.1,GCF_000697805,GCF_000697805.1,JHUB00000000,SAMN00117446	MATCHED	S	S			NO_GT_DRUG							NO_GT_DRUG
156	34589061	SCH-18	linezolid	linezolid	1282.2284	GCA_002750285,GCA_002750285.1,GCF_002750285,GCF_002750285.1,SAMN07839771	MATCHED	S	S			NO_GT_VALUE					=	35	MISSING_EXTRACTION
157	34589061	1028_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
158	34589061	1143_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
159	34589061	AU23	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
160	34589061	938_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
161	34589061	HUR103	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
162	34589061	MEX104	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
163	34589061	1204_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
164	34589061	NIH051475	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
165	34589061	JAP25	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
166	34589061	NIH08001	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
167	34589061	URU91	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
168	34589061	686_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
169	34589061	935_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
170	34589061	934_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
171	34589061	94_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
172	34589061	SNUC 1357	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
173	34589061	XE_C06	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
174	34589061	ICE91	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
175	34589061	CV94	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
176	34589061	91_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
177	34589061	1057	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
178	34589061	GTH12	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
179	34589061	551_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
180	34589061	ENVH144	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
181	34589061	1188_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
182	34589061	SNUC 2473	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
183	34589061	ICE34	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
184	34589061	Lt3p20	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
185	34589061	ENVL_287	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
186	34589061	384_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
187	34589061	C7	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
188	34589061	ENVP605	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
189	34589061	DAR5910	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
190	34589061	178_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
191	34589061	SK135	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
192	34589061	VCU014	linezolid	linezolid	904316.3	GCA_000626815,GCA_000626815.1,GCF_000626815,GCF_000626815.1,JHQB00000000,SAMN00116879	MATCHED	S	S			NO_GT_DRUG							NO_GT_DRUG
193	34589061	MEX54	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
194	34589061	BUG123	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
195	34589061	Ae-e06	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
196	34589061	998_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
197	34589061	NIHLM039	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
198	34589061	1024_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
199	34589061	DAR5909	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
200	34589061	477_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
201	34589061	1129_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
202	34589061	DEN167	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
203	34589061	M0026	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
204	34589061	FDAARGOS_161	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
205	34589061	180_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
206	34589061	IS-K	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
207	34589061	M23864:W2(grey)	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
208	34589061	DAR5988	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
209	34589061	1130_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
210	34589061	1249_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
211	34589061	479_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
212	34589061	1340_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
213	34589061	749_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
214	34589061	475_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
215	34589061	270_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
216	34589061	1226_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
217	34589061	281_SEPI	linezolid	linezolid			NO_GENOME_MATCH	S	S			NOT_EVALUATED							NOT_EVALUATED
