extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
14	33658988	11-03623	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
15	33658988	13-00556	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
16	33658988	13-03523-2	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
17	33658988	13-03831	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
18	33658988	13-04344	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
19	33658988	14-00724	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
20	33658988	14-00753	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
21	33658988	14-01258	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
22	33658988	14-01371	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
23	33658988	14-02151	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
24	33658988	14-02510	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
25	33658988	14-03170	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
26	33658988	14-03171	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
27	33658988	14-03244	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
28	33658988	15-00345	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
29	33658988	15-00434	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
30	33658988	15-00574	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
31	33658988	15-00711	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
32	33658988	15-00752	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
33	33658988	15-01414	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
34	33658988	08-02376	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
35	33658988	12-03920	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
36	33658988	13-02338	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
37	33658988	13-02671	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
38	33658988	13-02987-1	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
39	33658988	13-03385	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
40	33658988	13-04050	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
41	33658988	13-04448	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
42	33658988	14-01459	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
43	33658988	14-02100	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
44	33658988	14-02229	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
45	33658988	14-02720	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
46	33658988	14-03011	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
47	33658988	14-03706	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
48	33658988	15-01169	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
49	33658988	15-01202	daptomycin	daptomycin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
50	33658988	12-00014	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
51	33658988	13-01676	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
52	33658988	08-00141	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
53	33658988	10-01970	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
54	33658988	11-02779	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
55	33658988	11-02222	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
56	33658988	13-00543	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
57	33658988	13-01132	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
58	33658988	13-00983	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
59	33658988	13-03524	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
60	33658988	13-01538	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
61	33658988	14-00490	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
62	33658988	14-00561	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
63	33658988	13-03767	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
64	33658988	14-01760	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
65	33658988	14-02152-2	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
66	33658988	14-01705	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
67	33658988	14-02912	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
68	33658988	14-02943	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
69	33658988	14-00535	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
70	33658988	14-01017	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
71	33658988	14-03283	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
72	33658988	15-00702	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
73	33658988	15-00531	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
74	33658988	15-00387	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
75	33658988	15-00382	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
76	33658988	15-00826	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
77	33658988	15-00680	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
78	33658988	15-01873	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
79	33658988	15-01303	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
80	33658988	09-01101	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
81	33658988	09-00347	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
82	33658988	10-01243	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
83	33658988	10-00410	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
84	33658988	11-01772	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
85	33658988	12-03784	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
86	33658988	12-03831-2	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
87	33658988	12-03108	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
88	33658988	13-00896	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
89	33658988	13-01337	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
90	33658988	13-00373	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
91	33658988	13-03184	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
92	33658988	14-00046	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
93	33658988	14-00409	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
94	33658988	14-00671	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
95	33658988	14-00160	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
96	33658988	14-00482	daptomycin	daptomycin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
97	33658988	12-03340	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
98	33658988	12-03340	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
99	33658988	12-03341	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
100	33658988	12-03341	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
101	33658988	12-03499	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
102	33658988	12-03499	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
103	33658988	06-00998	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
104	33658988	06-00998	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
105	33658988	06-01624	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
106	33658988	06-01624	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
107	33658988	12-02858-1	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
108	33658988	12-02858-1	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
109	33658988	10-03087	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
110	33658988	10-03087	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
111	33658988	09-01718	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
112	33658988	09-01718	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
113	33658988	09-03066	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
114	33658988	09-03066	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
115	33658988	14-02900	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
116	33658988	14-02900	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
117	33658988	12-01857	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
118	33658988	12-01857	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
119	33658988	14-01092	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
120	33658988	14-01092	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
121	33658988	12-03136	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
122	33658988	12-03136	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
123	33658988	16-02942	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
124	33658988	16-02942	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
125	33658988	16-02658	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
126	33658988	16-02658	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
127	33658988	12-02278	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
128	33658988	12-02278	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
129	33658988	12-02289	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
130	33658988	12-02289	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	96	=	96			NOT_EVALUATED
131	33658988	12-02755	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
132	33658988	12-02755	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
133	33658988	12-02846	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
134	33658988	12-02846	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
135	33658988	12-02895	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
136	33658988	12-02895	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	256	=	256			NOT_EVALUATED
137	33658988	12-03081	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
138	33658988	12-03081	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
139	33658988	12-03139	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
140	33658988	12-03139	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
141	33658988	12-03561-1	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
142	33658988	12-03561-1	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
143	33658988	12-02600	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
144	33658988	12-02600	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
145	33658988	12-02888	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
146	33658988	12-02888	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
147	33658988	12-02461	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
148	33658988	12-02461	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
149	33658988	12-02856	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
150	33658988	12-02856	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
151	33658988	16-03048	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
152	33658988	16-03048	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	34	=	34			NOT_EVALUATED
153	33658988	16-02541-1	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
154	33658988	16-02541-1	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
155	33658988	11-02017	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
156	33658988	11-02017	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
157	33658988	11-03477-1	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
158	33658988	11-03477-1	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
159	33658988	14-01528	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
160	33658988	14-01528	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
161	33658988	10-00598	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
162	33658988	10-00598	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
163	33658988	10-01482	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
164	33658988	10-01482	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
165	33658988	12-02956	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
166	33658988	12-02956	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
167	33658988	12-03280	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
168	33658988	12-03280	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
169	33658988	14-02150	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
170	33658988	14-02150	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
171	33658988	08-00271	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
172	33658988	08-00271	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
173	33658988	15-02439	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.063	=	0.063			NOT_EVALUATED
174	33658988	15-02439	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
175	33658988	12-02028	ceftarolin	ceftarolin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	0.063	=	0.063			NOT_EVALUATED
176	33658988	12-02028	oxacillin	oxacillin			NO_ACCESSIONS	S	S			NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
177	33658988	10-00249	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
178	33658988	10-00249	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
179	33658988	10-00729	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
180	33658988	10-00729	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
181	33658988	10-02919	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
182	33658988	10-02919	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
183	33658988	12-00490	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
184	33658988	12-00490	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
185	33658988	11-02667	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
186	33658988	11-02667	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
187	33658988	12-00264	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
188	33658988	12-00264	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
189	33658988	10-01267	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
190	33658988	10-01267	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
191	33658988	14-01734	ceftarolin	ceftarolin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
192	33658988	14-01734	oxacillin	oxacillin			NO_ACCESSIONS	R	R			NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
