extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
66	29229636	DMG1700957	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
67	29229636	DMG1700957	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
68	29229636	DMG1700958	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
69	29229636	DMG1700958	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
70	29229636	DMG1700959	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
71	29229636	DMG1700959	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
72	29229636	DMG1700960	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
73	29229636	DMG1700960	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
74	29229636	DMG1700961	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
75	29229636	DMG1700961	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
76	29229636	DMG1700962	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
77	29229636	DMG1700962	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
78	29229636	DMG1700963	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
79	29229636	DMG1700963	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
80	29229636	DMG1700964	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
81	29229636	DMG1700964	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
82	29229636	DMG1700965	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
83	29229636	DMG1700965	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
84	29229636	DMG1700966	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
85	29229636	DMG1700966	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
86	29229636	DMG1700967	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
87	29229636	DMG1700967	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
88	29229636	DMG1700968	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
89	29229636	DMG1700968	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
90	29229636	DMG1700969	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
91	29229636	DMG1700969	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
92	29229636	DMG1700970	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
93	29229636	DMG1700970	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
94	29229636	DMG1700971	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
95	29229636	DMG1700971	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
96	29229636	DMG1700972	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
97	29229636	DMG1700972	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
98	29229636	DMG1700973	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
99	29229636	DMG1700973	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
100	29229636	DMG1700975	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
101	29229636	DMG1700975	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
102	29229636	NZ14487	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
103	29229636	NZ14487	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
104	29229636	DMG1700977	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
105	29229636	DMG1700977	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
106	29229636	DMG1700978	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
107	29229636	DMG1700978	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
108	29229636	DMG1700979	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
109	29229636	DMG1700979	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
110	29229636	DMG1700980	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
111	29229636	DMG1700980	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
112	29229636	DMG1700981	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
113	29229636	DMG1700981	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
114	29229636	DMG1700982	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
115	29229636	DMG1700982	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
116	29229636	DMG1700983	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
117	29229636	DMG1700983	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
118	29229636	DMG1700984	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
119	29229636	DMG1700984	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
120	29229636	DMG1700985	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
121	29229636	DMG1700985	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
122	29229636	DMG1700987	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
123	29229636	DMG1700987	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
124	29229636	DMG1700988	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
125	29229636	DMG1700988	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
126	29229636	DMG1700989	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
127	29229636	DMG1700989	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
128	29229636	DMG1700990	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
129	29229636	DMG1700990	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
130	29229636	DMG1700992	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
131	29229636	DMG1700992	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
132	29229636	DMG1700993	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
133	29229636	DMG1700993	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
134	29229636	DMG1700994	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
135	29229636	DMG1700994	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
136	29229636	DMG1700996	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
137	29229636	DMG1700996	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
138	29229636	DMG1701000	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
139	29229636	DMG1701000	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
140	29229636	DMG1701001	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
141	29229636	DMG1701001	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
142	29229636	DMG1701002	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
143	29229636	DMG1701002	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
144	29229636	DMG1701003	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
145	29229636	DMG1701003	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
146	29229636	DMG1701004	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
147	29229636	DMG1701004	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
148	29229636	DMG1701005	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
149	29229636	DMG1701005	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
150	29229636	DMG1701006	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
151	29229636	DMG1701006	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
152	29229636	DMG1701007	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
153	29229636	DMG1701007	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
154	29229636	DMG1701009	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
155	29229636	DMG1701009	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
156	29229636	DMG1701010	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
157	29229636	DMG1701010	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
158	29229636	DMG1701011	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
159	29229636	DMG1701011	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
160	29229636	DMG1701012	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
161	29229636	DMG1701012	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
162	29229636	DMG1701013	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
163	29229636	DMG1701013	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
164	29229636	DMG1701014	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
165	29229636	DMG1701014	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
166	29229636	DMG1701015	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
167	29229636	DMG1701015	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	512	=	512			NOT_EVALUATED
168	29229636	DMG1701016	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
169	29229636	DMG1701016	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
170	29229636	DMG1701017	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
171	29229636	DMG1701017	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
172	29229636	DMG1701018	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
173	29229636	DMG1701018	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
174	29229636	DMG1701019	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
175	29229636	DMG1701019	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
176	29229636	DMG1701020	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
177	29229636	DMG1701020	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
178	29229636	DMG1701021	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
179	29229636	DMG1701021	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
180	29229636	DMG1701022	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
181	29229636	DMG1701022	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
182	29229636	DMG1701023	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
183	29229636	DMG1701023	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
184	29229636	DMG1701024	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
185	29229636	DMG1701024	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
186	29229636	DMG1701025	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
187	29229636	DMG1701025	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
188	29229636	DMG1701026	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
189	29229636	DMG1701026	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
190	29229636	DMG1701027	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
191	29229636	DMG1701027	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
192	29229636	DMG1701028	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
193	29229636	DMG1701028	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.06	=	0.06			NOT_EVALUATED
194	29229636	DMG1701029	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
195	29229636	DMG1701029	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	0.12	=	0.12			NOT_EVALUATED
196	29229636	DMG1701030	fusidic acid	fusidic acid			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
197	29229636	DMG1701030	mupirocin	mupirocin			NO_ACCESSIONS					NOT_EVALUATED	=	1024	=	1024			NOT_EVALUATED
